id,week,team,points,talent,home,totalYards,rushingYards,netPassingYards,yardsPerPass,yardsPerRushAttempt,firstDowns,turnovers,defensiveTDs,sacks,kickReturnYards,kickReturnTDs
401117545,12,New Mexico,9,401.9,0,292,117,175,8.0,2.6,16,2,0,2,60,0
401114336,3,New Mexico,14,401.9,0,363,212,151,5.2,4.6,22,4,0,2,30,0
401117535,10,Boise State,52,561.42,0,433,220,213,12.5,5.4,21,1,1,1,70,0
401117215,8,Boise State,25,561.42,0,359,174,185,6.0,4.4,25,2,0,4,91,0
401112431,1,Boise State,36,561.42,0,621,214,407,8.0,3.8,38,3,0,8,20,0
401117517,6,Boise State,38,561.42,0,507,182,325,9.0,6.5,21,1,0,5,73,0
401117554,14,Boise State,31,561.42,0,344,91,253,7.0,2.5,20,0,0,1,95,0
401117549,13,Boise State,56,561.42,0,484,297,187,6.4,6.5,27,0,2,4,0,0
401114153,1,Kent State,7,313.22,0,200,120,80,3.3,3.0,11,2,0,5,143,0
401119283,8,Kent State,38,313.22,0,476,214,262,7.5,5.5,27,1,0,0,67,0
401110787,3,Kent State,16,313.22,0,321,92,229,6.4,2.9,19,0,0,2,7,0
401119277,7,Kent State,26,313.22,0,382,233,149,7.1,4.9,24,0,0,4,0,0
401112269,6,Kent State,0,313.22,0,124,60,64,3.8,2.1,10,1,0,2,10,0
401119297,11,Kent State,33,313.22,0,428,171,257,14.3,3.9,19,1,0,1,62,0
401119313,14,Kent State,34,313.22,0,450,253,197,8.6,5.0,25,1,0,0,149,1
401114154,2,Sacramento State,7,18.35,0,305,42,263,5.3,1.8,16,2,0,1,31,0
401117510,4,Sacramento State,20,18.35,0,245,12,233,5.7,0.7,14,1,0,6,18,0
401114155,4,Colorado,34,614.27,0,475,138,337,11.2,3.5,20,1,0,1,98,0
401114187,8,Colorado,10,614.27,0,320,179,141,4.1,5.0,18,3,0,1,46,0
401114192,14,Colorado,15,614.27,0,217,60,157,6.0,1.9,16,1,0,2,64,0
401114189,10,Colorado,14,614.27,0,283,88,195,5.1,3.3,19,1,0,2,0,0
401114186,7,Colorado,3,614.27,0,299,168,131,3.9,4.2,22,4,0,1,118,0
401114157,7,Washington State,34,556.27,0,498,32,466,7.1,3.2,29,0,0,6,80,0
401114232,14,Washington State,13,556.27,0,339,31,308,5.0,1.6,27,3,0,1,30,0
401114180,11,Washington State,20,556.27,0,423,16,407,7.0,1.1,23,2,0,2,60,0
401114226,5,Washington State,13,556.27,0,313,61,252,5.1,4.4,18,2,0,4,72,0
401114197,9,Washington State,35,556.27,0,446,40,406,8.1,2.7,27,2,0,6,181,0
401114230,3,Washington State,31,556.27,0,489,49,440,9.2,2.6,25,1,0,4,82,0
401114160,11,USC,31,915.56,0,550,73,477,10.6,2.6,23,2,0,1,0,0
401114219,3,USC,27,915.56,0,452,171,281,8.3,3.8,22,3,0,3,113,0
401114188,9,USC,35,915.56,0,518,112,406,9.2,4.3,30,1,0,2,24,0
401114221,5,USC,14,915.56,0,375,212,163,5.1,6.4,18,3,0,2,78,0
401114181,12,USC,41,915.56,0,462,56,406,11.6,2.1,18,1,0,5,28,0
401114222,7,USC,27,915.56,0,426,171,255,7.3,4.9,25,0,0,1,68,0
401114162,13,Oregon,28,817.7,0,458,154,304,8.4,5.5,25,2,0,2,57,0
401114196,8,Oregon,35,817.7,0,434,154,280,7.2,4.1,26,0,0,1,41,0
401114195,4,Oregon,21,817.7,0,320,61,259,10.8,2.0,17,0,0,10,22,0
401110722,1,Oregon,21,817.7,0,332,90,242,6.5,2.7,17,1,0,1,57,0
401114198,10,Oregon,56,817.7,0,405,139,266,9.2,4.1,29,1,2,3,144,1
401114223,1,Utah,30,620.35,0,368,262,106,6.6,5.5,21,0,4,1,0,0
401114204,7,Utah,52,620.35,0,503,256,247,13.7,6.1,24,1,1,2,27,0
401114227,10,Utah,33,620.35,0,399,115,284,11.8,2.6,18,2,1,2,17,0
401114220,4,Utah,23,620.35,0,457,247,210,7.0,5.0,27,1,0,1,15,0
401132973,15,Utah,15,620.35,0,309,116,193,6.7,3.3,18,2,0,1,52,0
401114173,13,Utah,35,620.35,0,517,297,220,9.2,5.9,28,1,0,1,0,0
401114235,4,Washington,45,801.33,0,477,187,290,10.4,4.8,27,2,1,2,0,0
401114191,13,Washington,14,801.33,0,238,32,206,5.9,1.0,17,1,0,1,0,0
401114205,11,Washington,19,801.33,0,420,245,175,5.3,5.1,20,2,0,4,35,0
401114209,6,Washington,13,801.33,0,294,88,206,5.7,4.0,15,1,0,1,0,0
401114168,7,Washington,51,801.33,0,450,207,243,11.0,4.6,18,1,2,8,2,0
401114353,11,Liberty,24,153.48,0,431,128,303,6.6,4.3,25,0,0,1,62,0
401112266,9,Liberty,34,153.48,0,413,131,282,8.8,4.9,22,1,0,1,149,0
401114347,2,Liberty,14,153.48,0,361,142,219,5.6,5.1,20,1,0,4,16,0
401112520,13,Liberty,27,153.48,0,392,79,313,6.7,3.4,20,2,0,3,111,0
401114352,10,Liberty,63,153.48,0,730,242,488,15.3,5.4,31,3,0,5,61,0
401114342,6,Liberty,20,153.48,0,334,161,173,5.6,4.2,20,0,0,8,40,0
401114225,3,Idaho State,0,39.63,0,116,36,80,3.5,1.4,9,1,0,0,0,0
401114328,6,Tulane,42,486.98,0,525,324,201,9.6,6.1,28,2,0,2,80,0
401117888,8,Tulane,17,486.98,0,333,146,187,6.4,4.3,19,3,0,0,53,0
401117905,12,Tulane,21,486.98,0,333,203,130,4.3,3.8,22,3,0,0,119,0
401117890,9,Tulane,38,486.98,0,477,187,290,10.0,4.5,24,2,0,1,118,0
401110774,2,Tulane,6,486.98,0,223,120,103,3.0,4.0,12,1,0,0,0,0
401117917,14,Tulane,20,486.98,0,465,223,242,6.5,4.2,26,2,0,3,151,0
401112213,2,Western Michigan,17,452.05,0,352,67,285,7.0,2.5,18,3,0,0,115,0
401119300,12,Western Michigan,37,452.05,0,477,155,322,9.5,3.2,24,0,0,0,19,0
401119311,14,Western Michigan,14,452.05,0,348,163,185,5.6,4.8,16,2,0,2,34,0
401119275,6,Western Michigan,24,452.05,0,420,117,303,5.9,4.0,23,1,0,8,94,0
401112462,4,Western Michigan,33,452.05,0,557,201,356,7.7,5.9,25,4,0,3,52,0
401119286,8,Western Michigan,27,452.05,0,359,167,192,8.0,4.6,20,1,0,3,68,0
401112214,3,Arizona State,10,686.44,0,216,76,140,5.4,2.9,14,0,0,2,20,0
401114161,12,Arizona State,34,686.44,0,408,74,334,9.3,3.0,19,2,1,3,113,0
401114156,5,Arizona State,24,686.44,0,365,191,174,7.3,4.0,19,1,0,6,59,0
401114158,8,Arizona State,3,686.44,0,136,111,25,1.4,3.4,8,2,0,4,51,0
401114159,9,Arizona State,32,686.44,0,383,116,267,9.2,4.1,18,1,0,3,51,0
401112161,5,Indiana,31,603.81,0,356,70,286,6.8,2.5,26,1,0,0,113,0
401112157,1,Indiana,34,603.81,0,474,148,326,8.0,4.5,25,2,0,6,125,0
401112164,9,Indiana,38,603.81,0,455,104,351,8.8,3.4,24,1,0,2,52,0
401112163,8,Indiana,34,603.81,0,520,186,334,8.1,5.8,28,1,0,4,103,0
401112166,12,Indiana,27,603.81,0,462,91,371,9.0,2.9,23,2,0,3,28,0
401112168,14,Indiana,44,603.81,0,522,185,337,8.6,3.7,27,0,0,1,47,0
401112234,8,Minnesota,42,621.36,0,443,198,245,8.8,4.4,25,0,1,4,16,0
401112199,12,Minnesota,19,621.36,0,431,63,368,9.4,2.1,23,1,0,2,56,0
401112232,5,Minnesota,38,621.36,0,488,92,396,18.0,2.7,21,0,0,4,0,0
401112230,2,Minnesota,38,621.36,0,380,146,234,10.2,2.8,24,3,0,4,75,0
401112236,13,Minnesota,38,621.36,0,423,212,211,9.2,5.4,23,1,0,3,48,0
401112255,12,Ohio State,56,973.56,0,594,217,377,11.1,4.9,31,2,0,1,33,0
401112241,5,Ohio State,48,973.56,0,580,368,212,9.6,6.9,31,0,0,4,46,0
401112228,14,Ohio State,56,973.56,0,577,264,313,11.6,5.3,27,1,0,2,0,0
401132983,15,Ohio State,34,973.56,0,492,172,320,10.0,3.7,28,1,0,2,0,0
401112159,3,Ohio State,51,973.56,0,520,306,214,7.4,7.3,30,1,1,12,32,0
401112248,8,Ohio State,52,973.56,0,480,279,201,7.7,7.5,22,0,0,2,0,0
401112220,13,Michigan State,27,688.74,0,395,156,239,8.0,3.3,25,1,0,3,0,0
401112216,6,Michigan State,10,688.74,0,285,67,218,5.7,2.5,18,3,0,6,0,0
401112219,12,Michigan State,10,688.74,0,220,54,166,5.5,1.8,16,2,0,3,33,0
401112217,7,Michigan State,0,688.74,0,149,30,119,4.0,1.4,7,2,0,2,18,0
401112215,4,Michigan State,31,688.74,0,337,109,228,7.4,2.7,19,1,0,2,31,0
401117866,3,South Carolina State,16,32.5,0,378,95,283,6.7,2.1,21,8,0,4,28,0
401117873,5,SMU,48,565.15,0,497,245,252,8.7,5.1,31,2,0,20,25,0
401117897,10,SMU,48,565.15,0,553,97,456,8.3,4.0,27,0,0,4,113,0
401117911,13,SMU,28,565.15,0,344,93,251,8.7,3.4,15,1,1,3,188,1
401117858,1,SMU,37,565.15,0,508,148,360,7.3,3.3,29,1,1,4,146,1
401112131,4,SMU,41,565.15,0,406,118,288,8.5,2.5,16,1,0,3,45,0
401117889,9,SMU,34,565.15,0,385,182,203,5.3,5.4,22,1,0,7,64,0
401117214,7,BYU,23,560.78,0,439,218,221,6.7,3.9,26,1,0,0,70,0
401110783,2,BYU,29,560.78,0,339,107,232,7.7,3.6,18,0,0,1,0,0
401117218,14,BYU,3,560.78,0,416,78,338,6.3,2.9,23,3,0,2,0,0
401114358,13,BYU,56,560.78,0,628,320,308,11.0,8.0,26,1,0,0,92,0
401117216,10,BYU,42,560.78,0,639,221,418,12.7,5.3,31,3,0,2,0,0
401117213,5,BYU,21,560.78,0,455,101,354,8.0,3.9,18,1,0,2,41,0
401117903,12,Cincinnati,20,576.61,0,278,200,78,4.3,4.2,15,1,0,1,96,0
401112252,2,Cincinnati,0,576.61,0,273,107,166,7.2,3.1,13,2,0,1,61,0
401117913,14,Cincinnati,24,576.61,0,407,178,229,7.2,4.0,20,3,0,1,35,0
401132976,15,Cincinnati,24,576.61,0,454,221,233,6.3,5.7,21,2,0,2,41,0
401114269,5,Cincinnati,52,576.61,0,525,230,295,11.3,4.5,29,1,0,2,32,0
401117896,10,Cincinnati,46,576.61,0,487,326,161,6.7,8.4,20,2,1,0,13,0
401117879,7,Cincinnati,38,576.61,0,394,131,263,11.0,3.9,17,1,2,1,71,0
401117909,13,Memphis,49,551.97,0,560,325,235,7.6,5.6,31,2,0,4,10,0
401117881,7,Memphis,28,551.97,0,492,129,363,8.3,3.9,28,4,0,0,0,0
401117877,6,Memphis,52,551.97,0,535,286,249,10.4,7.9,25,2,2,4,76,0
401117865,3,Memphis,42,551.97,0,530,312,218,9.9,6.9,18,2,2,4,72,0
401117904,12,Memphis,45,551.97,0,531,164,367,10.5,4.2,29,1,0,3,40,0
401117893,9,Memphis,42,551.97,0,498,192,306,11.8,5.8,21,2,0,3,165,0
401112430,1,Utah State,35,424.16,0,596,180,416,8.7,5.8,23,3,0,6,18,0
401117530,9,Utah State,7,424.16,0,128,14,114,5.0,1.1,7,0,0,2,6,0
401117555,14,Utah State,38,424.16,0,368,196,172,4.9,4.8,21,1,0,3,34,0
401110813,6,Utah State,6,424.16,0,159,19,140,4.5,0.9,10,3,0,4,21,0
401117508,4,Utah State,23,424.16,0,375,82,293,6.2,3.0,23,0,1,4,59,0
401117540,11,Utah State,37,424.16,0,525,137,388,9.9,4.0,26,0,0,1,91,0
401112448,3,North Carolina,18,697.75,0,333,144,189,6.3,3.9,14,1,0,1,28,0
401112524,14,North Carolina,41,697.75,0,620,180,440,12.6,4.4,27,1,0,1,41,0
401112507,12,North Carolina,27,697.75,0,458,136,322,7.5,3.9,27,1,0,1,86,0
401112489,8,North Carolina,41,697.75,0,491,143,348,7.1,3.6,23,0,0,3,0,0
401112475,6,North Carolina,38,697.75,0,587,211,376,7.4,4.6,34,1,0,2,65,0
401112464,4,Elon,7,18.77,0,183,95,88,4.6,2.7,11,0,0,0,15,0
401112500,10,NC State,10,668.85,0,265,116,149,3.3,4.5,16,3,0,2,31,0
401112468,5,NC State,13,668.85,0,370,88,282,5.4,3.1,24,2,0,8,0,0
401112144,3,NC State,27,668.85,0,369,144,225,4.6,3.9,24,0,0,2,36,0
401112484,8,NC State,24,668.85,0,366,56,310,7.0,2.1,15,1,0,0,0,0
401112513,13,NC State,26,668.85,0,457,230,227,7.3,4.7,27,1,0,0,54,0
401112515,13,Duke,27,633.24,0,290,127,163,7.1,4.1,13,3,2,3,251,2
401110720,1,Duke,3,633.24,0,204,107,97,4.4,3.3,11,3,0,1,0,0
401112491,9,Duke,17,633.24,0,329,100,229,5.3,2.7,22,4,0,2,38,0
401112486,8,Duke,14,633.24,0,250,132,118,3.9,3.2,14,5,0,2,46,0
401112465,5,Duke,45,633.24,0,422,234,188,6.7,5.7,24,0,0,1,0,0
401112450,3,Duke,41,633.24,0,463,226,237,8.8,5.0,26,0,0,6,90,0
401112262,1,Purdue,31,607.4,0,519,96,423,8.1,3.3,24,5,0,2,36,0
401112260,6,Purdue,7,607.4,0,104,-19,123,4.4,-0.7,8,1,0,2,25,0
401112196,8,Purdue,20,607.4,0,360,33,327,6.5,1.8,17,2,0,1,103,0
401112263,13,Purdue,24,607.4,0,376,50,326,7.4,2.5,20,1,0,1,0,0
401112249,11,Purdue,24,607.4,0,345,74,271,5.3,3.5,22,2,0,0,21,0
401117505,3,Weber State,13,53.55,0,125,62,63,2.9,2.3,10,1,0,4,15,0
401117496,1,Weber State,0,53.55,0,154,35,119,3.7,1.8,5,1,0,2,61,0
401117515,5,Hawai'i,54,420.99,0,512,139,373,10.4,5.1,26,0,2,3,44,0
401114234,3,Hawai'i,20,420.99,0,395,141,254,5.4,4.1,25,3,0,2,75,0
401117532,9,Hawai'i,45,420.99,0,578,255,323,8.1,7.5,21,1,1,2,17,0
401117548,12,Hawai'i,21,420.99,0,442,185,257,7.3,4.7,27,3,1,1,13,0
401117521,7,Hawai'i,37,420.99,0,438,113,325,6.5,5.9,24,4,0,1,136,0
401132979,15,Hawai'i,10,420.99,0,323,79,244,6.8,3.0,16,2,0,1,45,0
401117558,14,UNLV,33,462.72,0,412,183,229,10.4,5.4,15,0,0,3,0,0
401117514,5,UNLV,17,462.72,0,340,77,263,6.0,2.3,19,3,0,0,12,0
401110823,7,UNLV,34,462.72,0,378,206,172,10.8,3.9,21,1,0,2,21,0
401117538,10,UNLV,17,462.72,0,387,107,280,7.0,3.5,24,0,0,0,20,0
401117528,8,UNLV,27,462.72,0,414,157,257,7.6,3.9,21,5,0,0,162,0
401112246,3,UNLV,14,462.72,0,330,210,120,4.6,5.8,17,3,0,2,136,0
401114184,1,Colorado State,31,518.83,0,505,131,374,8.0,4.2,27,4,0,0,61,0
401110786,3,Colorado State,34,518.83,0,425,220,205,6.2,5.8,18,2,0,1,48,0
401117522,7,Colorado State,35,518.83,0,551,131,420,12.4,3.4,23,2,0,4,62,0
401117550,13,Colorado State,7,518.83,0,265,48,217,7.5,1.6,15,1,0,5,33,0
401117513,5,Colorado State,24,518.83,0,296,79,217,7.2,2.3,11,3,2,2,23,0
401117531,9,Colorado State,41,518.83,0,500,178,322,7.7,4.6,25,1,0,4,72,0
401112122,1,Oklahoma State,52,644.42,0,555,352,203,8.5,6.8,30,0,0,1,64,0
401112091,9,Oklahoma State,34,644.42,0,402,153,249,10.4,4.9,14,1,1,2,79,0
401112128,13,Oklahoma State,20,644.42,0,285,89,196,6.8,2.4,18,0,0,3,57,0
401112126,6,Oklahoma State,35,644.42,0,509,219,290,7.8,3.9,26,5,0,1,36,0
401112125,4,Oklahoma State,30,644.42,0,494,226,268,8.1,4.0,26,2,0,0,36,0
401112124,3,Oklahoma State,40,644.42,0,506,337,169,7.7,7.3,21,2,0,3,27,0
401114201,3,Cal Poly,7,28.91,0,315,203,112,11.2,3.5,17,2,0,0,117,0
401110789,3,Florida,29,835.68,0,438,138,300,10.0,5.1,21,2,0,1,0,0
401110819,7,Florida,28,835.68,0,457,146,311,7.1,3.7,28,1,0,0,0,0
401110852,12,Florida,23,835.68,0,386,56,330,9.2,2.2,18,0,0,3,0,0
401110829,8,Florida,38,835.68,0,354,154,200,6.1,5.1,18,1,0,3,16,0
401110818,7,Arkansas,20,707.72,0,305,183,122,4.5,6.1,16,0,0,1,38,0
401110831,9,Arkansas,7,707.72,0,213,106,107,4.1,3.5,13,4,0,0,49,0
401110859,13,Arkansas,20,707.72,0,304,114,190,6.8,2.7,19,0,0,0,16,0
401110779,2,Arkansas,17,707.72,0,361,61,300,7.3,2.3,18,1,0,2,76,0
401110832,9,Missouri,7,642.83,0,289,125,164,5.7,3.7,14,2,0,0,12,0
401110864,14,Missouri,24,642.83,0,329,144,185,8.0,3.1,20,1,0,0,0,0
401110728,1,Missouri,31,642.83,0,537,114,423,8.8,2.7,28,3,0,0,0,0
401110830,8,Missouri,14,642.83,0,293,153,140,5.4,3.8,18,1,0,1,22,0
401110845,11,Missouri,0,642.83,0,198,50,148,4.4,2.1,11,1,0,1,35,0
401121940,3,Texas Southern,6,40.03,0,236,72,164,4.0,2.7,15,0,0,0,50,0
401121950,7,Appalachian State,17,412.32,0,343,196,147,8.6,3.7,21,0,0,6,11,0
401112459,4,Appalachian State,34,412.32,0,385,161,224,7.7,4.6,16,1,2,3,19,0
401121978,14,Appalachian State,48,412.32,0,522,194,328,9.4,5.2,27,1,0,4,10,0
401110848,11,Appalachian State,20,412.32,0,202,97,105,6.6,2.4,11,1,1,3,117,0
401121957,9,Appalachian State,30,412.32,0,445,313,132,4.7,7.0,21,0,0,6,53,0
401121968,12,Appalachian State,56,412.32,0,553,280,273,8.0,6.1,25,1,1,1,5,0
401121977,13,Troy,3,388.67,0,359,156,203,5.1,4.5,22,3,0,1,61,0
401121962,10,Troy,35,388.67,0,500,115,385,11.0,3.6,27,1,0,2,88,0
401110815,6,Troy,10,388.67,0,211,61,150,4.3,2.0,13,3,0,4,27,0
401119269,4,Troy,35,388.67,0,485,270,215,5.5,4.8,32,1,0,4,25,0
401121959,9,Troy,33,388.67,0,517,96,421,9.2,4.2,25,0,0,2,139,0
401121972,12,Troy,63,388.67,0,471,103,368,8.0,3.2,25,0,1,2,99,0
401121982,14,Louisiana Monroe,30,346.03,0,570,240,330,8.9,6.5,25,1,0,2,19,0
401112440,2,Louisiana Monroe,44,346.03,0,419,178,241,6.3,4.3,26,1,1,2,30,0
401112087,4,Louisiana Monroe,20,346.03,0,425,210,215,5.7,5.0,22,3,0,0,171,0
401121955,8,Louisiana Monroe,7,346.03,0,213,111,102,3.8,3.8,9,3,0,0,69,0
401121970,12,Louisiana Monroe,29,346.03,0,370,85,285,7.9,2.7,18,3,0,0,0,0
401121951,7,Louisiana Monroe,24,346.03,0,429,204,225,6.8,4.9,24,2,0,3,29,0
401110726,1,Ole Miss,10,717.92,0,173,80,93,4.9,2.4,13,1,0,4,25,0
401110806,5,Ole Miss,31,717.92,0,476,279,197,6.6,4.8,25,1,0,2,15,0
401110837,10,Ole Miss,14,717.92,0,266,167,99,3.8,4.0,16,0,0,1,68,0
401110820,7,Ole Miss,27,717.92,0,440,204,236,7.2,4.5,25,1,0,1,0,0
401110863,14,Ole Miss,20,717.92,0,381,136,245,9.4,2.9,23,3,0,3,41,0
401117862,2,Southern,24,52.19,0,258,168,90,4.7,4.3,14,0,2,1,9,0
401112096,1,Indiana State,17,24.51,0,365,146,219,6.4,3.9,20,2,0,2,17,0
401112097,2,Coastal Carolina,12,305.73,0,291,172,119,8.5,3.5,20,0,0,2,6,0
401121943,5,Coastal Carolina,37,305.73,0,393,153,240,7.7,4.4,21,1,0,1,-4,0
401121969,12,Coastal Carolina,27,305.73,0,412,233,179,5.6,4.0,23,3,0,2,49,0
401121975,13,Coastal Carolina,42,305.73,0,452,230,222,10.1,5.1,22,2,1,1,14,0
401114355,4,Coastal Carolina,62,305.73,0,636,334,302,11.2,7.3,35,1,0,4,45,0
401121956,8,Coastal Carolina,27,305.73,0,228,127,101,7.2,2.7,14,1,0,2,0,0
401112099,4,West Virginia,29,639.11,0,394,192,202,5.5,4.0,25,0,0,4,38,0
401112112,12,West Virginia,24,639.11,0,319,85,234,7.8,3.0,17,0,0,2,19,0
401112080,10,West Virginia,14,639.11,0,219,14,205,5.3,0.5,12,2,1,8,142,1
401112134,14,West Virginia,20,639.11,0,244,86,158,4.5,3.2,13,3,0,2,0,0
401112119,8,West Virginia,14,639.11,0,242,51,191,5.6,1.7,15,0,0,2,44,0
401110781,2,West Virginia,7,639.11,0,171,30,141,5.2,0.9,13,3,0,2,39,0
401112101,6,Oklahoma,45,869.53,0,545,268,277,9.6,7.2,29,1,0,3,34,0
401112110,9,Oklahoma,41,869.53,0,497,102,395,14.6,3.9,18,2,0,1,115,0
401112082,12,Oklahoma,34,869.53,0,525,228,297,6.9,4.4,34,3,0,3,77,0
401112118,7,Oklahoma,34,869.53,0,511,276,235,8.4,7.3,21,2,0,9,17,0
401112116,3,Oklahoma,48,869.53,0,611,309,302,13.1,7.5,26,0,0,8,11,0
401112121,14,Oklahoma,34,869.53,0,450,283,167,9.8,6.4,22,0,0,1,45,0
401112103,9,Texas Tech,34,577.21,0,483,212,271,8.0,4.7,28,2,0,1,59,0
401112142,11,Texas Tech,38,577.21,0,481,127,354,10.4,3.0,22,0,0,2,56,0
401112078,7,Texas Tech,30,577.21,0,510,148,362,8.6,3.4,26,3,0,4,63,0
401112138,14,Texas Tech,24,577.21,0,470,71,399,6.9,3.0,26,2,0,1,86,0
401112117,5,Texas Tech,16,577.21,0,314,192,122,4.7,5.2,16,1,0,1,46,0
401112141,3,Texas Tech,14,577.21,0,411,104,307,5.6,4.2,22,2,0,4,23,0
401112104,10,Kansas State,38,543.49,0,471,342,129,8.1,5.7,23,0,0,4,20,0
401112113,13,Kansas State,30,543.49,0,372,126,246,8.8,3.4,21,1,1,2,126,1
401112111,11,Kansas State,24,543.49,0,304,51,253,9.4,2.0,17,1,1,2,98,1
401110792,3,Kansas State,31,543.49,0,269,146,123,6.8,4.2,17,3,1,2,124,1
401112108,5,Kansas State,13,543.49,0,244,126,118,5.1,3.9,8,1,0,4,76,0
401112084,14,Baylor,61,668.9,0,506,263,243,7.6,5.6,29,1,0,2,23,0
401112077,6,Baylor,31,668.9,0,426,158,268,11.2,5.1,18,0,0,6,21,0
401112081,11,Baylor,29,668.9,0,294,99,195,4.8,3.0,22,2,0,3,-4,0
401132974,15,Baylor,23,668.9,0,265,35,230,8.5,1.2,8,0,0,3,48,0
401112075,4,Baylor,21,668.9,0,427,124,303,10.8,3.5,20,2,0,6,45,0
401112079,8,Baylor,45,668.9,0,536,224,312,18.4,6.1,18,1,2,4,16,0
401112444,2,Western Carolina,0,8.58,0,106,8,98,3.6,0.4,6,1,0,1,28,0
401110855,13,Western Carolina,3,8.58,0,179,67,112,5.9,2.0,10,5,0,0,0,0
401112460,4,Ball State,23,327.92,0,417,84,333,5.8,2.8,25,1,0,0,22,0
401119272,6,Ball State,27,327.92,0,269,235,34,2.4,3.9,20,2,0,1,49,0
401119296,11,Ball State,31,327.92,0,409,261,148,6.7,6.1,23,0,1,1,174,1
401119309,13,Ball State,38,327.92,0,538,330,208,8.3,5.6,28,1,0,2,99,0
401119276,7,Ball State,29,327.92,0,451,196,255,8.0,4.2,25,1,0,3,85,0
401112477,7,Syracuse,10,574.82,0,341,41,300,7.7,1.1,21,0,0,3,33,0
401112492,9,Syracuse,17,574.82,0,343,192,151,4.6,3.8,21,0,0,4,0,0
401112202,2,Syracuse,20,574.82,0,400,70,330,8.0,2.4,18,2,0,1,118,0
401112434,1,Syracuse,24,574.82,0,368,192,176,5.0,4.4,17,3,0,8,0,0
401112516,13,Syracuse,34,574.82,0,510,261,249,10.0,5.0,27,1,0,0,179,0
401112509,12,Syracuse,49,574.82,0,395,286,109,6.8,6.7,16,0,1,4,34,0
401112503,11,Clemson,55,863.03,0,549,246,303,8.4,6.0,27,0,0,2,13,0
401112467,5,Clemson,21,863.03,0,331,125,206,6.9,4.0,14,1,0,6,67,0
401112485,8,Clemson,45,863.03,0,551,298,253,7.7,8.1,23,2,0,12,61,0
401110870,14,Clemson,38,863.03,0,527,211,316,7.3,5.3,30,0,0,2,41,0
401112449,3,Clemson,41,863.03,0,612,221,391,9.3,7.6,24,2,0,16,25,0
401119260,2,Fordham,29,38.15,0,326,105,221,6.3,2.8,17,2,0,2,123,0
401112150,7,Michigan,42,853.4,0,489,295,194,8.8,6.1,25,2,0,6,20,0
401112208,10,Michigan,38,853.4,0,331,155,176,6.1,4.6,16,0,1,4,121,1
401112226,8,Michigan,21,853.4,0,417,141,276,6.7,3.4,26,1,0,4,10,0
401112224,4,Michigan,14,853.4,0,299,40,259,6.2,2.1,15,4,0,2,0,0
401112167,13,Michigan,39,853.4,0,453,87,366,11.4,3.0,22,1,0,3,81,0
401112153,10,Rutgers,10,587.28,0,271,185,86,8.6,3.6,13,3,0,2,7,0
401112261,14,Rutgers,6,587.28,0,383,184,199,7.4,4.2,19,0,0,4,0,0
401112192,2,Rutgers,0,587.28,0,125,78,47,1.7,3.5,5,3,0,1,14,0
401112225,5,Rutgers,0,587.28,0,152,46,106,4.4,1.6,10,1,0,1,74,0
401112162,7,Rutgers,0,587.28,0,75,74,1,0.1,2.2,6,1,0,0,75,0
401112156,14,Northwestern,29,612.62,0,433,378,55,5.5,5.8,22,1,0,3,21,0
401112242,6,Northwestern,10,612.62,0,293,157,136,4.3,3.8,18,1,0,1,50,0
401112245,1,Northwestern,7,612.62,0,210,93,117,4.3,2.8,15,4,0,5,28,0
401112247,5,Northwestern,15,612.62,0,255,97,158,3.9,2.4,21,3,0,2,18,0
401112165,10,Northwestern,3,612.62,0,199,87,112,3.6,3.1,12,3,0,2,0,0
401112200,14,Iowa,27,637.65,0,324,225,99,4.0,7.3,13,2,1,2,127,1
401112086,3,Iowa,18,637.65,0,313,112,201,5.7,3.0,18,0,0,1,35,0
401112194,6,Iowa,3,637.65,0,261,1,260,6.2,0.0,18,4,0,4,37,0
401112198,11,Iowa,22,637.65,0,295,87,208,7.4,3.8,15,1,0,1,22,0
401112197,9,Iowa,20,637.65,0,302,123,179,6.9,3.1,12,0,0,10,26,0
401112085,1,Northern Iowa,26,37.29,0,262,34,228,5.4,1.1,17,0,1,4,43,0
401112088,6,TCU,24,691.63,0,329,108,221,7.4,3.3,17,2,0,1,108,0
401112133,12,TCU,33,691.63,0,549,226,323,7.7,4.3,28,0,0,1,91,0
401112109,8,TCU,17,691.63,0,366,228,138,4.5,5.7,22,0,0,4,17,0
401112120,13,TCU,24,691.63,0,204,139,65,3.1,5.8,12,1,1,1,37,0
401112130,3,TCU,34,691.63,0,421,346,75,3.1,6.0,23,1,0,6,0,0
401112127,10,TCU,27,691.63,0,450,163,287,6.7,4.2,22,4,0,3,41,0
401112093,12,Texas,21,877.91,0,327,54,273,6.8,2.1,16,0,0,1,19,0
401112137,6,Texas,42,877.91,0,427,216,211,6.4,4.4,26,1,0,0,36,0
401112083,13,Texas,10,877.91,0,391,191,200,5.4,6.2,21,1,0,1,0,0
401112132,9,Texas,27,877.91,0,447,126,321,6.7,4.1,21,4,0,2,20,0
401112136,3,Texas,48,877.91,0,509,171,338,9.9,4.8,28,0,2,3,129,1
401112094,13,Kansas,31,528.62,0,493,165,328,7.5,5.2,22,0,0,0,149,0
401112098,3,Kansas,48,528.62,0,567,329,238,8.8,7.3,23,1,0,2,96,0
401112102,8,Kansas,48,528.62,0,569,259,310,6.6,6.6,27,0,0,3,46,0
